,viewCount,likeCount,dislikeCount,num_days_since_pub,viewcounts_weighted,like_count_weighted,dislike_count_weighted,like_dislike_ratio,weighted_like_dislike_ratio,like_dislike_ratio_by_viewcounts_weighted,videoTitleSentimentScore_vader_pos,videoTitleSentimentScore_vader_com,captionSentimentScore_vader_pos,captionSentimentScore_vader_neg,captionSentimentScore_vader_com,falir_videoTitle_score,caption_list_split_by_nvidia_10words_flairscores,caption_list_split_by_nvidia_20words_flairscores,caption_list_split_by_nvidia_35words_flairscores,caption_list_split_by_nvidia_10words_vaderscores,caption_list_split_by_nvidia_20words_vaderscores,caption_list_split_by_nvidia_35words_vaderscores,msft,amd,ndaq,intel,qualcomm,apple,pred_24,pred_48,pred_72,percent_change_24,percent_change_48,percent_change_72,action_96
249,11876.88,326.32,9.6,52.32,399.2319760894568,25.192877748000413,0.8387322566805008,0.9711925955563032,0.9711925955563032,386.7720786458404,0.2388749999999999,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.45572,0.1749090909090909,0.1095,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.5599975585937,80.98999786376953,130.05999755859375,45.63999938964844,128.38999938964844,114.7750015258789,2.916504,5.438843,5.9206543,2.701632760647499,5.687588386542042,5.846560796689526,buy
250,11876.52,326.4,9.6,52.36,398.3802543626548,25.23664857362056,0.8387026380207452,0.9712042960458678,0.9712042960458678,385.9829949498873,0.238875,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.45572,0.1749090909090909,0.1094999999999999,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,2.916504,5.438843,5.9206543,2.651408726462789,5.583746406671231,5.583746406671231,buy
251,11880.48,326.6,9.6,52.56,346.05373998443145,19.975875293406418,0.5700372096036799,0.9712334001392746,0.9712334001392746,336.1905469468081,0.238875,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.45572,0.1749090909090909,0.1094999999999999,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,2.916504,5.438843,5.9206543,2.651408726462789,5.583746406671231,5.583746406671231,buy
252,11883.88,326.84,9.6,52.68,347.21662044880924,20.078070471357872,0.569976065097714,0.971271927107012,0.971271927107012,337.34720427663854,0.238875,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.4557200000000001,0.1749090909090909,0.1094999999999999,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,2.916504,5.438843,5.9206543,2.651408726462789,5.583746406671231,5.583746406671231,buy
253,11860.04,326.0,9.64,51.88,348.1346819049868,20.099412700993685,0.6096966655981311,0.9712972565935526,0.9712972565935528,337.86460470157624,0.2336666666666667,0.4028,0.1373636363636363,0.0304090909090909,0.9989454545454546,-0.4557200000000001,0.1674090909090909,0.1069090909090909,0.1161818181818182,0.0973636363636363,0.1070454545454545,0.1091818181818181,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,1.519043,2.7988281,2.4927979,2.651408726462789,5.583746406671231,5.583746406671231,buy
254,11891.24,326.96,9.68,52.76,349.7969859117023,20.124661509948915,0.6098621049837539,0.971010207299742,0.971010207299742,339.4505495785411,0.238875,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.4557200000000001,0.1749090909090909,0.1095,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,2.916504,5.438843,5.9206543,2.651408726462789,5.583746406671231,5.583746406671231,buy
255,11892.2,327.04,9.68,52.76,350.1416012963177,20.16466150994892,0.6098621049837539,0.9710249812581776,0.9710249812581776,339.7982805806385,0.238875,0.4248625,0.1397272727272727,0.03,0.9991227272727272,-0.4557200000000001,0.1749090909090909,0.1094999999999999,0.1370454545454545,0.0995454545454545,0.1099545454545454,0.1121363636363636,216.32000732421875,81.37000274658203,129.3000030517578,45.70000076293945,128.97000122070312,114.94000244140624,2.916504,5.438843,5.9206543,2.651408726462789,5.583746406671231,5.583746406671231,buy
256,11896.28,327.56,9.72,52.52,343.56292733225854,19.31546788577324,0.6137350933029146,0.9712753056849972,0.971275305684997,332.9489861976626,0.2336666666666667,0.4028,0.1373636363636363,0.0304090909090909,0.9989454545454546,-0.4557200000000001,0.1674090909090909,0.1069090909090909,0.1161818181818182,0.0973636363636363,0.1070454545454545,0.1091818181818181,221.8699951171875,82.59100341796875,132.2899932861328,45.630001068115234,145.61500549316406,117.58999633789062,1.519043,2.7988281,2.4927979,2.2496734022673825,3.689538683011073,3.689538683011073,hold
257,11357.78,320.76,9.26,55.08,300.737516849948,16.373172587616533,0.4502755410352798,0.9719849779540672,0.9719849779540672,292.2839079829186,0.2447222222222222,0.4335555555555556,0.1388181818181818,0.0301136363636363,0.9992636363636364,-0.4886599999999999,0.1552045454545454,0.1036590909090909,0.1139545454545454,0.0984090909090909,0.1090454545454545,0.1113636363636363,222.97000122070312,82.20999908447266,132.5500030517578,45.70000076293945,145.77499389648438,118.23999786376952,2.8032837,3.2386932,3.2388916,2.8016511539744826,3.2393594612820875,3.2393594612820875,hold
258,11871.12,325.52,9.68,54.52,344.24222794893154,19.29776612865925,0.6124351399519583,0.9711301567163184,0.9711301567163184,333.5825005034473,0.2358749999999999,0.4014375,0.1371818181818182,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.0780909090909091,0.0947727272727272,0.098590909090909,0.1080909090909091,0.111,223.75,82.62000274658203,132.58999633789062,45.86000061035156,146.0,118.81999969482422,2.1809082,2.6533203,1.895752,2.6238434097169305,3.1507085728031736,3.1507085728031736,hold
259,11871.0,325.6,9.68,54.52,343.99690327360696,19.337766128659258,0.6124351399519583,0.9711435626652084,0.9711435626652084,333.37280572723256,0.2358749999999999,0.4014375,0.1371818181818182,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.0780909090909091,0.0947727272727272,0.098590909090909,0.1080909090909091,0.111,223.3999938964844,82.7249984741211,133.1199951171875,45.68999862670898,145.11000061035156,119.0250015258789,2.1809082,2.6533203,1.895752,2.907408135227496,3.0621986734830964,3.0621986734830964,hold
260,11872.88,325.64,9.68,54.56,344.68647646062976,19.33805121374434,0.6124063111231294,0.9711775762706506,0.9711775762706506,334.0285424420818,0.2358749999999999,0.4014375,0.1371818181818182,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.078090909090909,0.0947727272727272,0.098590909090909,0.108090909090909,0.111,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,2.1809082,2.6533203,1.895752,2.856597602106281,2.856597602106281,2.856597602106281,sell
261,11208.8,321.88,9.4,53.92,311.6401707015482,17.190370771552075,0.4953479040250053,0.9719841936963388,0.9719841936963388,302.6429968597711,0.2336666666666666,0.4028,0.1376521739130435,0.0302173913043478,0.9989869565217392,-0.45572,0.1543043478260869,0.0961739130434782,0.1171739130434782,0.0971304347826086,0.107695652173913,0.109695652173913,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,2.3409424,3.438797,2.93042,2.856597602106281,2.856597602106281,2.856597602106281,sell
262,13103.76,366.12,11.24,53.52,336.2602299203949,17.75728090611301,0.5191066512974386,0.970831624215596,0.970831624215596,326.25767437196805,0.235875,0.4014375,0.138,0.0301363636363636,0.9989409090909092,-0.4558400000000001,0.1476818181818182,0.0757727272727272,0.0434545454545454,0.0989047619047619,0.1061818181818182,0.1109090909090909,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,3.656372,3.3991318,2.1594238,2.856597602106281,2.856597602106281,2.856597602106281,sell
263,11878.4,325.76,9.68,54.92,319.82363511421505,17.219909295267716,0.4982549766562902,0.9711934147471808,0.9711934147471808,310.42616068142286,0.2358749999999999,0.4014375,0.1371818181818181,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.078090909090909,0.0947727272727272,0.098590909090909,0.108090909090909,0.111,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,2.1809082,2.6533203,1.895752,2.856597602106281,2.856597602106281,2.856597602106281,sell
264,11879.72,325.8,9.68,54.96,319.98447236262234,17.22742252278094,0.4981491565504701,0.9711976919071468,0.9711976919071468,310.5812949940565,0.235875,0.4014375,0.1371818181818181,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.078090909090909,0.0947727272727272,0.098590909090909,0.108090909090909,0.111,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,2.1809082,2.6533203,1.895752,2.856597602106281,2.856597602106281,2.856597602106281,sell
265,11880.32,325.8,9.68,54.96,320.11142341157336,17.227422522780945,0.4981491565504702,0.9711976919071468,0.9711976919071468,310.70218323721133,0.2358749999999999,0.4014375,0.1371818181818181,0.0305454545454545,0.9989454545454546,-0.45588,0.1414090909090909,0.078090909090909,0.0947727272727272,0.098590909090909,0.1080909090909091,0.111,223.2899932861328,82.98500061035156,133.22999572753906,45.68000030517578,145.5,118.9800033569336,2.1809082,2.6533203,1.895752,2.856597602106281,2.856597602106281,2.856597602106281,sell
