,Time,weekday,price,percent_change_24,percent_change_48,percent_change_72,percent_change_96
96,2020-10-06 09:30:00,1,553.2000122070312,1.227400194778494,1.7715089618076885,-0.4555349739050474,-0.4808449242571622
97,2020-10-06 10:30:00,1,563.1849975585938,-1.0928856926943231,-2.039291778252239,-2.674965154738318,-2.2452692429780874
98,2020-10-06 11:30:00,1,555.4199829101562,0.3589340264907648,-0.2538571149607538,-1.3827361117872417,-0.878615288064255
99,2020-10-06 12:30:00,1,559.0499877929688,-0.23968622655774485,-0.9211990861921704,-1.955996386255765,-1.5222269835334479
100,2020-10-06 13:30:00,1,560.8099975585938,-0.29243677102352983,-1.6225941851554682,-2.053728917099129,-1.8312832467251017
101,2020-10-06 14:30:00,1,562.489990234375,-0.5935001447508359,-1.7804787324774418,-2.5982667226283063,-2.124484420078654
102,2020-10-06 15:30:00,1,555.3300170898438,0.4087584726626625,-0.6545674920786615,-1.0570282420440114,-0.8625572029406503
103,2020-10-06 16:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
104,2020-10-06 17:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
105,2020-10-06 18:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
106,2020-10-06 19:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
107,2020-10-06 20:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
108,2020-10-06 21:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
109,2020-10-06 22:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
110,2020-10-06 23:30:00,1,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
111,2020-10-07 00:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
112,2020-10-07 01:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
113,2020-10-07 02:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
114,2020-10-07 03:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
115,2020-10-07 04:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
116,2020-10-07 05:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
117,2020-10-07 06:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
118,2020-10-07 07:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
119,2020-10-07 08:30:00,2,549.3599853515625,1.674678253303008,0.8063915818234069,0.2147940707814877,0.2147940707814877
120,2020-10-07 09:30:00,2,559.989990234375,0.5375113516520535,-1.662529281049685,-1.6875323437613776,-1.6875323437613776
121,2020-10-07 10:30:00,2,557.030029296875,-0.9568635099568512,-1.5995608335396927,-1.1651169466973754,-1.1651169466973754
122,2020-10-07 11:30:00,2,557.41357421875,-0.6105994921087654,-1.735441049840436,-1.2331232157451577,-1.2331232157451577
123,2020-10-07 12:30:00,2,557.7100219726562,-0.6831502767544961,-1.7204338025597954,-1.2856222163538655,-1.2856222163538655
124,2020-10-07 13:30:00,2,559.1699829101562,-1.3340586922952369,-1.7664579185741602,-1.543359827345936,-1.543359827345936
125,2020-10-07 14:30:00,2,559.151611328125,-1.1940653674106017,-2.0167359084131475,-1.5401249189511357,-1.5401249189511357
126,2020-10-07 15:30:00,2,557.5999755859375,-1.0589972238635226,-1.4598195784939927,-1.2661402201775473,-1.2661402201775473
127,2020-10-07 16:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
128,2020-10-07 17:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
129,2020-10-07 18:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
130,2020-10-07 19:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
131,2020-10-07 20:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
132,2020-10-07 21:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
133,2020-10-07 22:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
134,2020-10-07 23:30:00,2,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
135,2020-10-08 00:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
136,2020-10-08 01:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
137,2020-10-08 02:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
138,2020-10-08 03:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
139,2020-10-08 04:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
140,2020-10-08 05:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
141,2020-10-08 06:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
142,2020-10-08 07:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
143,2020-10-08 08:30:00,3,558.5599975585938,-0.8539851675915311,-1.4358385072874236,-1.4358385072874236,-1.4358385072874236
144,2020-10-08 09:30:00,3,563.0,-2.188278387960707,-2.2131477748945416,-2.2131477748945416,-0.6074570000277557
145,2020-10-08 10:30:00,3,551.7000122070312,-0.6489064728351535,-0.2102653895269757,-0.2102653895269757,2.1062162153490993
146,2020-10-08 11:30:00,3,554.010009765625,-1.1317520298780415,-0.6263482025801737,-0.6263482025801737,2.0265288810056292
147,2020-10-08 12:30:00,3,553.9000244140625,-1.044418473497477,-0.60661603874691,-0.60661603874691,2.7586148380987163
148,2020-10-08 13:30:00,3,551.7103271484375,-0.43824568087829086,-0.21213108827285998,-0.21213108827285998,3.377613692859849
149,2020-10-08 14:30:00,3,552.4749755859375,-0.832612478250061,-0.350241665976192,-0.350241665976192,3.8580937387797887
150,2020-10-08 15:30:00,3,551.6950073242188,-0.4051124845958709,-0.20936011411033517,-0.20936011411033517,3.3560236004740007
151,2020-10-08 16:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
152,2020-10-08 17:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
153,2020-10-08 18:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
154,2020-10-08 19:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
155,2020-10-08 20:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
156,2020-10-08 21:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
157,2020-10-08 22:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
158,2020-10-08 23:30:00,3,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
