,Time,viewCount,likeCount,dislikeCount,videoTitleSentimentScore_pos,videoTitleSentimentScore_neg,captionSentimentScore_pos,captionSentimentScore_neg,captionSentimentScore_com,videoTitleSentimentScore_com,num_days_since_pub,viewcounts_weighted,like_count_weighted,dislike_count_weighted,like_dislike_ratio,weighted_like_dislike_ratio,like_dislike_ratio_by_viewcounts_weighted,weekday,price,future_price,percent_change
199,2020-10-28 19:30:00,8057.84,265.04,7.72,0.077,0.00504,0.11044,0.02144,0.7992760000000001,0.1336639999999999,40.56,527.7954699318229,38.07418564454792,0.5722308592316309,0.973170461984855,0.9731704619848552,516.9772844995704,2,505.0499877929688,520.6199951171875,3.082864607572522
200,2020-10-28 20:30:00,14432.92,351.08,11.0,0.0644,0.0,0.11048,0.0216,0.75968,0.117768,52.84,520.3753721507755,31.609928465505156,0.5954140592332756,0.9713328387840502,0.9713328387840504,508.0645114420438,2,505.0499877929688,520.6199951171875,3.082864607572522
201,2020-10-28 21:30:00,8435.44,265.08,8.04,0.06728,0.0,0.11724,0.02164,0.7997200000000001,0.120936,49.84,459.9427411786769,30.839592107735896,0.5664967566757925,0.9706652676776418,0.970665267677642,449.6637714168948,2,505.0499877929688,520.6199951171875,3.082864607572522
202,2020-10-29 12:30:00,5821.32,215.72,5.6,0.07592,0.0,0.11828,0.02168,0.8393,0.137484,45.56,391.1105309621216,25.889593347354108,0.5058105661275631,0.9726750394001196,0.9726750394001196,382.6545035307317,3,520.5800170898438,501.9800109863281,-3.5729389321345284
203,2020-10-29 13:30:00,5796.52,215.14,5.64,0.07592,0.0,0.1178,0.02188,0.8392959999999999,0.137484,44.24,392.141035051751,25.911978968269143,0.5076406314870401,0.9713262263097,0.9713262263097,383.62884144120886,3,523.6699829101562,494.7999877929688,-5.513013168474967
204,2020-10-29 14:30:00,5830.04,216.0,5.68,0.07592,0.0,0.11828,0.02168,0.8393,0.137484,45.56,394.1549564397753,25.979593347354108,0.5358105661275632,0.972526368671176,0.972526368671176,385.26940861613673,3,527.5499877929688,492.5,-6.643917847406666
205,2020-10-29 15:30:00,8133.52,262.88,7.92,0.0672799999999999,0.0,0.11308,0.0204,0.7993000000000001,0.120936,43.96,437.61853946800034,26.775239356928505,0.5742644538141873,0.9705044411107152,0.9705044411107152,426.3491630567863,3,524.1799926757812,495.7799987792969,-5.417985099261601
206,2020-10-29 16:30:00,780918.3898305085,38253.40677966102,709.728813559322,0.1074406779661016,0.0228135593220339,0.1186440677966101,0.0281525423728813,0.8639796610169491,0.1382406779661017,30.05084745762712,202529.4998552604,11425.63203649023,196.49837835451447,0.9725755392932875,0.9725755392932875,199106.71979028892,3,520.6199951171875,502.385009765625,-3.502551865580561
207,2020-10-29 17:30:00,6585.68,229.36,6.04,0.0672799999999999,0.0,0.11072,0.02192,0.7992720000000001,0.120936,41.64,391.9713108277423,25.15398045566251,0.4644935840633576,0.9714394360483632,0.9714394360483632,383.657422337008,3,520.6199951171875,502.385009765625,-3.502551865580561
208,2020-10-29 18:30:00,6510.72,220.44,5.96,0.0672799999999999,0.0,0.11236,0.02076,0.799304,0.120936,46.72,381.51956056669206,24.38811550985345,0.4584549988934788,0.9717731203743664,0.9717731203743664,373.23367962240695,3,520.6199951171875,502.385009765625,-3.502551865580561
209,2020-10-29 19:30:00,5846.76,216.6,5.72,0.07592,0.0,0.11828,0.02168,0.8393,0.137484,45.96,372.2280285727597,24.30109521684553,0.4652402283936884,0.9725436743236402,0.9725436743236402,364.2261032163176,3,520.6199951171875,502.385009765625,-3.502551865580561
210,2020-10-29 20:30:00,12689.32,317.04,9.36,0.07848,0.0,0.11384,0.0238,0.83906,0.135872,47.4,464.1551641704944,26.071596718208237,0.511825323419667,0.97230991244729,0.97230991244729,452.4695199868916,3,520.6199951171875,502.385009765625,-3.502551865580561
211,2020-10-29 21:30:00,8887.4,276.0,8.2,0.0672799999999999,0.0,0.10612,0.01964,0.75928,0.120936,42.28,435.2136961564393,25.88754358562494,0.508599808252654,0.972051451758626,0.972051451758626,424.40760079889696,3,520.6199951171875,502.385009765625,-3.502551865580561
212,2020-10-30 12:30:00,7524.88,244.2,6.8,0.08024,0.0,0.11244,0.02248,0.7995360000000001,0.137972,45.88,368.3975895132215,22.05061481954091,0.4468805807130301,0.9722483629766416,0.9722483629766416,359.2495481596766,4,501.9800109863281,503.9103088378906,0.3845367961504475
213,2020-10-30 13:30:00,7751.64,245.54,6.84,0.07592,0.0,0.117,0.02328,0.8393220000000001,0.129698,48.42,376.638071142981,22.080305574868504,0.4474918709371248,0.9729663800728652,0.9729663800728652,367.1626151821648,4,494.7999877929688,499.5899963378906,0.9680696570522284
214,2020-10-30 14:30:00,11637.04,310.44,8.72,0.07848,0.0,0.1196,0.02484,0.8790560000000002,0.135872,50.32,404.86115482395,22.63537225065011,0.4652092318583415,0.973944900467416,0.9739449004674158,395.1558662199319,4,492.5,499.0664978027344,1.333299046240488
215,2020-10-30 15:30:00,13724.64,352.84,10.96,0.07848,0.0,0.11476,0.02388,0.8390680000000001,0.135872,45.08,446.874721446337,23.47215914418901,0.5044190752722794,0.9714913600254828,0.9714913600254828,434.833700728467,4,495.7799987792969,501.510009765625,1.1557567873727193
216,2020-10-30 16:30:00,11641.96,310.88,8.72,0.07848,0.0,0.1196,0.02484,0.8790560000000001,0.135872,50.36,405.8569102441404,22.719230258841943,0.465175131261581,0.9739997466626236,0.9739997466626236,396.15495384730514,4,502.385009765625,503.3699951171875,0.1960618514517342
217,2020-10-30 17:30:00,11324.24,311.12,8.6,0.08712,0.0,0.122,0.02532,0.8794759999999999,0.15242,51.64,376.1205655405462,21.674953190044867,0.4109881863752603,0.9746938297112308,0.974693829711231,367.7669050276673,4,502.385009765625,503.3699951171875,0.1960618514517342
218,2020-10-30 18:30:00,11647.52,311.08,8.68,0.07848,0.0,0.1196,0.02484,0.8790560000000001,0.135872,50.64,391.8916036947588,21.794173797886025,0.4166502139849257,0.974028179854676,0.974028179854676,382.8756735979369,4,502.385009765625,503.3699951171875,0.1960618514517342
219,2020-10-30 19:30:00,5916.16,219.24,5.8,0.07592,0.0,0.11828,0.02168,0.8393,0.137484,46.96,327.1675076612612,20.292908296973664,0.3952842362768118,0.9727077068164196,0.9727077068164196,319.96646486494143,4,502.385009765625,503.3699951171875,0.1960618514517342
220,2020-10-30 20:30:00,11269.52,309.96,8.68,0.08712,0.0,0.11624,0.02428,0.8394800000000001,0.15242,48.68,376.7935138328893,21.694350286342942,0.4311719739859309,0.9735064118049758,0.9735064118049758,368.16761417571,4,502.385009765625,503.3699951171875,0.1960618514517342
221,2020-10-30 21:30:00,11336.96,311.44,8.68,0.08712,0.0,0.122,0.02532,0.8794759999999999,0.15242,51.84,377.1344695683819,21.674162252154915,0.4287412047551617,0.9745698779106776,0.9745698779106776,368.5212749209472,4,502.385009765625,503.3699951171875,0.1960618514517342
222,2020-10-31 13:30:00,11959.68,360.96,11.28,0.0708,0.0,0.12124,0.02532,0.8792080000000001,0.12682,48.0,692.6799292145532,69.73428377250194,2.888951913021659,0.9720647752013094,0.9720647752013094,668.2530185844319,5,502.385009765625,518.8800048828125,3.2833374397223336
223,2020-10-31 21:30:00,12061.0,369.44,11.56,0.07944,0.0,0.1214,0.0252,0.8792080000000001,0.143368,46.4,550.0600586923401,46.99828605014304,1.7499097841443585,0.972970915450652,0.972970915450652,532.4293588338339,5,502.385009765625,520.7899780273438,3.66351859708256
224,2020-11-01 13:30:00,11674.6,308.72,8.96,0.08712,0.0,0.12008,0.02428,0.8790799999999999,0.15242,53.84,328.0644730146572,16.7937745777851,0.371484052955717,0.973066786050112,0.973066786050112,319.59501019210245,6,502.385009765625,499.5899963378906,-0.556348890473124
225,2020-11-01 15:30:00,12714.0,633.0,14.4,0.1215,0.0,0.086,0.0169,0.59932,0.20732,2.9,4557.075,238.51666666666665,5.475,0.9459208317404172,0.9459208317404172,4442.8933681748285,6,502.385009765625,501.510009765625,-0.1741692094690883
226,2020-11-01 21:30:00,11690.88,309.32,8.96,0.08712,0.0,0.12008,0.02428,0.87908,0.15242,54.24,322.14815194432015,16.421086088630066,0.350842610694235,0.9730926101746276,0.9730926101746276,313.98131071741614,6,502.385009765625,503.3699951171875,0.1960618514517342
227,2020-11-02 12:30:00,14487.68,425.68,12.08,0.07272,0.01104,0.11144,0.02368,0.7992400000000001,0.111888,43.12,766.0466353567031,65.88252054451586,0.958295404238154,0.9711254552929552,0.9711254552929552,750.9550878783039,0,503.9103088378906,519.239990234375,3.042144827685189
228,2020-11-02 13:30:00,14843.74,428.06,12.36,0.07272,0.01104,0.113,0.02424,0.7992500000000001,0.111888,46.38,799.5200801743622,68.13096466335996,1.0380267839695336,0.9703841136885046,0.9703841136885046,783.5857307382445,0,499.5899963378906,518.8800048828125,3.8611678949382666
229,2020-11-02 14:30:00,14859.12,417.16,12.4,0.062,0.01104,0.10816,0.02492,0.7990119999999998,0.0901759999999999,50.24,861.8827516852564,71.45669972332539,1.1143481372316013,0.9670450117619664,0.9670450117619664,844.8257596833772,0,499.0664978027344,517.2349853515625,3.640494328675525
230,2020-11-02 15:30:00,16050.52,401.72,12.48,0.07272,0.0,0.11456,0.0248,0.79926,0.1373639999999999,52.6,529.1312621407018,29.06020878220409,0.5236248303675801,0.9688781481338832,0.9688781481338832,516.3691986915043,0,501.510009765625,521.0,3.8862614613581536
231,2020-11-02 16:30:00,16291.08,445.56,13.12,0.07272,0.01104,0.10828,0.02328,0.759264,0.111888,49.8,945.7083173367428,79.30835432211019,1.3213713092408197,0.969200894068126,0.969200894068126,926.4606711618806,0,503.3699951171875,520.7899780273438,3.4606716886454114
232,2020-11-02 17:30:00,13348.68,355.16,10.24,0.0803999999999999,0.0,0.11404,0.0244,0.839092,0.146416,53.88,437.1498214485549,22.87358282594901,0.4443883331220147,0.9706270999169831,0.9706270999169834,426.29377543548094,0,503.3699951171875,520.7899780273438,3.4606716886454114
233,2020-11-02 18:30:00,16061.28,402.28,12.52,0.07272,0.0,0.11456,0.0248,0.79926,0.1373639999999999,52.84,527.1467533100255,28.898690671391943,0.5100941613959226,0.9685675350578756,0.9685675350578756,514.6037737607812,0,503.3699951171875,520.7899780273438,3.4606716886454114
234,2020-11-02 19:30:00,14315.0,392.04,11.72,0.0804,0.0,0.11512,0.02508,0.83908,0.146416,46.84,515.5069902687621,29.154356373790428,0.5049262602830707,0.970503516949348,0.970503516949348,503.613982005525,0,503.3699951171875,520.7899780273438,3.4606716886454114
235,2020-11-02 20:30:00,14320.92,392.36,11.76,0.0804,0.0,0.11512,0.02508,0.83908,0.146416,46.92,498.1603801361663,27.912384945219,0.4927929269497374,0.9704784587296136,0.9704784587296136,486.43831793330406,0,503.3699951171875,520.7899780273438,3.4606716886454114
236,2020-11-02 21:30:00,16073.8,402.84,12.56,0.07272,0.0,0.11456,0.0248,0.79926,0.1373639999999999,53.0,510.91819999210713,27.735214268178552,0.4976572368000937,0.9685532025147662,0.9685532025147662,498.5476942460384,0,503.3699951171875,520.7899780273438,3.4606716886454114
237,2020-11-03 12:30:00,11755.0,315.36,9.0,0.06516,0.0,0.11964,0.0248,0.8791600000000002,0.12278,51.36,332.7343711658765,17.626945231040153,0.3223655120293376,0.973498866637446,0.973498866637446,325.005896180326,1,519.239990234375,548.739990234375,5.681380586014617
238,2020-11-03 13:30:00,11772.18,315.94,9.04,0.07284,0.0,0.1162,0.02492,0.8590700000000002,0.131832,53.24,325.2000275494692,16.97292515829949,0.3238307607134069,0.9721619414309254,0.9721619414309254,317.4533494400614,1,518.8800048828125,548.3099975585938,5.671830172455361
239,2020-11-03 14:30:00,11806.8,316.72,9.04,0.0728399999999999,0.0,0.11908,0.02544,0.8790680000000001,0.131832,54.8,325.5786657463191,16.980442767985963,0.3228252821442801,0.9726956235512336,0.9726956235512336,317.8378618948394,1,517.2349853515625,550.9000244140625,6.508654676484804
240,2020-11-03 15:30:00,11808.24,316.76,9.04,0.0728399999999999,0.0,0.11908,0.02544,0.8790680000000001,0.131832,54.8,325.8648568049082,17.000442767985966,0.3228252821442801,0.9726972360643352,0.9726972360643352,318.1219719952962,1,521.0,550.4099731445312,5.644908473038623
241,2020-11-03 16:30:00,11747.92,317.72,9.0,0.0854799999999999,0.0,0.12004,0.02448,0.8791600000000002,0.156804,47.16,405.26293825666335,22.57538670450147,0.3660318515220758,0.9742780552967324,0.9742780552967324,396.9086623899149,1,520.7899780273438,551.780029296875,5.950585183477575
242,2020-11-03 17:30:00,11761.92,315.72,9.0,0.06516,0.0,0.11964,0.0248,0.8791600000000002,0.12278,51.56,329.7342400143078,17.517809470236113,0.3112694178909667,0.9735202841931768,0.9735202841931768,322.1969222419261,1,520.7899780273438,551.780029296875,5.950585183477575
243,2020-11-03 18:30:00,11812.6,316.88,9.04,0.0728399999999999,0.0,0.11908,0.02544,0.8790680000000001,0.131832,55.12,321.9876647032727,16.796937572131792,0.3116658031037907,0.972699079937202,0.972699079937202,314.4334787205017,1,520.7899780273438,551.780029296875,5.950585183477575
244,2020-11-03 19:30:00,11814.24,317.0,9.04,0.0728399999999999,0.0,0.11908,0.02544,0.8790680000000001,0.131832,55.16,321.8262652671824,16.795493127687347,0.3116658031037907,0.9727134845466772,0.9727134845466772,314.2774036615928,1,520.7899780273438,551.780029296875,5.950585183477575
245,2020-11-03 20:30:00,6921.32,242.32,6.52,0.0659599999999999,0.0,0.11528,0.02364,0.8391240000000001,0.117384,51.88,278.8047721286232,16.16165250623983,0.2910870611560832,0.97187313224725,0.97187313224725,272.66748852179467,1,520.7899780273438,551.780029296875,5.950585183477575
246,2020-11-03 21:30:00,11816.84,317.04,9.04,0.0728399999999999,0.0,0.11908,0.02544,0.8790680000000001,0.131832,55.2,322.21664571390266,16.812662358456578,0.3115427261807138,0.9727150373417082,0.9727150373417082,314.6630276504308,1,520.7899780273438,551.780029296875,5.950585183477575
247,2020-11-04 12:30:00,11865.32,325.6,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.32,389.0369649503869,24.679568804910986,0.8387322566805008,0.9710782120137555,0.9710782120137555,376.8452348298837,2,548.739990234375,561.8599853515625,2.390931105929384
248,2020-11-04 13:30:00,11868.44,325.9,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000002,0.135956,52.32,391.809744339865,24.962068804910988,0.8387322566805008,0.9711340566986064,0.9711340566986064,379.6061453840317,2,548.3099975585938,564.3099975585938,2.918057316343248
249,2020-11-04 14:30:00,11873.28,326.28,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.32,396.1578777116441,25.152877748000414,0.8387322566805008,0.9711853825506992,0.9711853825506992,383.8268032314065,2,550.9000244140625,564.7949829101562,2.522228694920181
250,2020-11-04 15:30:00,11876.88,326.32,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.32,399.2319760894568,25.192877748000413,0.8387322566805008,0.9711925955563032,0.9711925955563032,386.77207864584045,2,550.4099731445312,565.280029296875,2.701632760647499
251,2020-11-04 16:30:00,11876.52,326.4,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.36,398.3802543626548,25.23664857362056,0.8387026380207452,0.9712042960458678,0.9712042960458678,385.9829949498873,2,551.780029296875,566.4099731445312,2.651408726462789
252,2020-11-04 17:30:00,11880.48,326.6,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.56,346.05373998443145,19.975875293406418,0.5700372096036799,0.9712334001392746,0.9712334001392746,336.1905469468081,2,551.780029296875,566.4099731445312,2.651408726462789
253,2020-11-04 18:30:00,11883.88,326.84,9.6,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.68,347.21662044880924,20.078070471357872,0.569976065097714,0.971271927107012,0.971271927107012,337.3472042766386,2,551.780029296875,566.4099731445312,2.651408726462789
254,2020-11-04 19:30:00,11860.04,326.0,9.64,0.08412,0.00772,0.12088,0.02676,0.8790720000000001,0.145008,51.88,348.1346819049868,20.099412700993685,0.6096966655981311,0.9712972565935526,0.9712972565935528,337.86460470157624,2,551.780029296875,566.4099731445312,2.651408726462789
255,2020-11-04 20:30:00,11891.24,326.96,9.68,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.76,349.7969859117023,20.124661509948915,0.6098621049837539,0.971010207299742,0.971010207299742,339.4505495785411,2,551.780029296875,566.4099731445312,2.651408726462789
256,2020-11-04 21:30:00,11892.2,327.04,9.68,0.07644,0.00772,0.12296,0.0264,0.8792280000000001,0.135956,52.76,350.1416012963177,20.164661509948917,0.6098621049837539,0.9710249812581776,0.9710249812581776,339.7982805806385,2,551.780029296875,566.4099731445312,2.651408726462789
257,2020-11-05 12:30:00,11896.28,327.56,9.72,0.08412,0.00772,0.12088,0.02676,0.8790720000000001,0.145008,52.52,343.56292733225854,19.31546788577324,0.6137350933029146,0.971275305684997,0.9712753056849972,332.9489861976626,3,561.8599853515625,574.5,2.2496734022673825
258,2020-11-05 13:30:00,11357.78,320.76,9.26,0.0881,0.00386,0.12216,0.0265,0.8793519999999999,0.15608,55.08,300.737516849948,16.373172587616533,0.4502755410352798,0.9719849779540672,0.9719849779540672,292.2839079829185,3,564.3099975585938,580.1199951171875,2.8016511539744826
259,2020-11-05 14:30:00,11871.12,325.52,9.68,0.0754799999999999,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.52,344.24222794893154,19.29776612865925,0.6124351399519583,0.9711301567163184,0.9711301567163184,333.5825005034473,3,564.7949829101562,579.6143188476562,2.6238434097169305
260,2020-11-05 15:30:00,11871.0,325.6,9.68,0.0754799999999999,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.52,343.99690327360696,19.337766128659258,0.6124351399519583,0.9711435626652084,0.9711435626652084,333.37280572723256,3,565.280029296875,581.7150268554688,2.907408135227496
261,2020-11-05 16:30:00,11872.88,325.64,9.68,0.0754799999999999,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.56,344.68647646062976,19.33805121374434,0.6124063111231294,0.9711775762706506,0.9711775762706506,334.0285424420818,3,566.4099731445312,582.5900268554688,2.856597602106281
262,2020-11-05 17:30:00,11208.8,321.88,9.4,0.0841199999999999,0.00772,0.12664,0.0278,0.919068,0.145008,53.92,311.6401707015482,17.19037077155207,0.4953479040250053,0.9719841936963388,0.9719841936963388,302.64299685977096,3,566.4099731445312,582.5900268554688,2.856597602106281
263,2020-11-05 18:30:00,13103.76,366.12,11.24,0.07548,0.00772,0.12144,0.02652,0.8790680000000001,0.12846,53.52,336.2602299203949,17.75728090611301,0.5191066512974386,0.970831624215596,0.970831624215596,326.25767437196794,3,566.4099731445312,582.5900268554688,2.856597602106281
264,2020-11-05 19:30:00,11878.4,325.76,9.68,0.0754799999999999,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.92,319.82363511421505,17.219909295267716,0.4982549766562902,0.9711934147471808,0.9711934147471808,310.42616068142286,3,566.4099731445312,582.5900268554688,2.856597602106281
265,2020-11-05 20:30:00,11879.72,325.8,9.68,0.07548,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.96,319.98447236262234,17.22742252278094,0.4981491565504701,0.9711976919071468,0.9711976919071468,310.5812949940565,3,566.4099731445312,582.5900268554688,2.856597602106281
266,2020-11-05 21:30:00,11880.32,325.8,9.68,0.0754799999999999,0.00772,0.12072,0.02688,0.8790720000000001,0.12846,54.96,320.11142341157336,17.227422522780945,0.4981491565504702,0.9711976919071468,0.9711976919071468,310.70218323721133,3,566.4099731445312,582.5900268554688,2.856597602106281
267,2020-11-06 12:30:00,11870.52,319.28,9.16,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,57.8,264.3634148427719,12.455312533983276,0.2721138402074834,0.9723283674812372,0.9723283674812374,257.448832261342,4,574.5,570.9849853515625,-0.6118389292319448
268,2020-11-06 13:30:00,9486.82,287.36,8.18,0.07504,0.00386,0.12096,0.02572,0.8790960000000001,0.131196,55.56,267.3982562749969,14.15952992528762,0.3674761590480632,0.9719925212854336,0.971992521285434,259.97411413400505,4,580.1199951171875,563.3699951171875,-2.887333679408244
269,2020-11-06 14:30:00,11871.04,319.32,9.16,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,57.8,264.41346283808934,12.458645867316612,0.2721138402074834,0.9723286346973002,0.9723286346973004,257.49821107529823,4,579.6143188476562,555.02001953125,-4.243218035969631
270,2020-11-06 15:30:00,11838.32,325.0,9.64,0.0841199999999999,0.00772,0.12036,0.02628,0.8790720000000001,0.145008,54.92,311.20613630406024,16.476779200649947,0.4833138402074834,0.9712945025259132,0.9712945025259132,301.91853125667586,4,581.7150268554688,552.3400268554688,-5.04972342880502
271,2020-11-06 16:30:00,11871.88,319.32,9.16,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,57.84,264.44676840670496,12.45748095503591,0.2720857700320448,0.9723286346973002,0.9723286346973004,257.5307838876192,4,582.5900268554688,545.4099731445312,-6.381855506798995
272,2020-11-06 17:30:00,11872.28,319.32,9.2,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,58.0,261.7426789115732,12.318388784657722,0.2663169544775101,0.9723089811454012,0.9723089811454012,254.9199702346247,4,582.5900268554688,545.4099731445312,-6.381855506798995
273,2020-11-06 18:30:00,11872.52,319.4,9.2,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,58.12,261.6917809765525,12.32353579778415,0.2662599252996352,0.972317892312207,0.9723178923122072,254.8753301022082,4,582.5900268554688,545.4099731445312,-6.381855506798995
274,2020-11-06 19:30:00,11873.44,319.44,9.2,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,58.16,261.53485858185934,12.317684981933334,0.2662599252996352,0.972322312812276,0.9723223128122762,254.71885574898585,4,582.5900268554688,545.4099731445312,-6.381855506798995
275,2020-11-06 20:30:00,11873.92,319.44,9.2,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,58.2,261.52004088562217,12.315369710997372,0.2661614031321476,0.972322312812276,0.9723223128122762,254.7053360389773,4,582.5900268554688,545.4099731445312,-6.381855506798995
276,2020-11-06 21:30:00,11874.12,319.44,9.24,0.07284,0.0,0.11908,0.02544,0.8790680000000001,0.131832,58.2,261.5362605825918,12.315369710997372,0.2694947364654809,0.9723019185952646,0.9723019185952648,254.67947775831487,4,582.5900268554688,545.4099731445312,-6.381855506798995
277,2020-11-07 13:30:00,11426.68,313.28,8.92,0.07944,0.0,0.11388,0.02484,0.8394280000000001,0.146908,55.32,320.17417977018266,13.91621528742397,0.2494863562451667,0.974923553977662,0.9749235539776622,314.08226967461104,5,582.5900268554688,514.2899780273438,-11.723518371362228
278,2020-11-16 19:30:00,1099740.56,46812.013333333336,1198.96,0.0535599999999999,0.0372,0.11796,0.02916,0.8350559999999999,0.0234199999999999,78.64,25841.558498550112,1284.4923367684964,34.57004988163685,0.9647770359580916,0.9647770359580916,25191.34541992328,0,540.77001953125,536.8900146484375,-0.7174963002157142
279,2020-11-16 20:30:00,1189587.52,49196.16,1274.24,0.0535599999999999,0.0452,0.11964,0.03392,0.8763800000000002,0.0134199999999999,84.92,26763.49888403986,1302.2180918052486,37.17137696201062,0.9630441282371496,0.9630441282371496,26043.90867164716,0,540.77001953125,536.8900146484375,-0.7174963002157142
280,2020-11-16 21:30:00,1207611.92,51496.68,1300.08,0.0535599999999999,0.0372,0.0,0.0,0.0,0.0234199999999999,77.92,31519.551241783887,1520.3509124276627,41.63436260071055,0.9634015817965972,0.9634015817965972,30703.58218535549,0,540.77001953125,536.8900146484375,-0.7174963002157142
281,2020-11-17 12:30:00,1237882.16,52554.2,1316.92,0.0535599999999999,0.0372,0.1191999999999999,0.02928,0.8354680000000001,0.0234199999999999,82.12,31501.5081497452,1464.963292146582,37.946462978214456,0.9661076004936094,0.9661076004936094,30715.18995255094,1,534.8599853515625,541.989990234375,1.333060067697156
282,2020-11-17 13:30:00,1173840.14,49006.58,1169.1,0.05828,0.03024,0.11322,0.02888,0.816154,0.0390359999999999,80.34,31255.697479073253,1450.2221036331448,36.524506226766455,0.9673877080385522,0.9673877080385522,30495.538342260406,1,536.469970703125,539.2899780273438,0.5256598650848376
283,2020-11-17 14:30:00,1272881.6,52826.56,1304.48,0.0535599999999999,0.0372,0.10584,0.02928,0.7968080000000001,0.0234199999999999,81.92,30531.373272893816,1383.3639775872125,33.945608878825475,0.968430339835512,0.968430339835512,29796.84168270851,1,537.5750122070312,537.2999877929688,-0.0511601930553662
284,2020-11-17 15:30:00,1245032.88,52612.24,1330.28,0.0535599999999999,0.0372,0.11528,0.02784,0.7954760000000001,0.0234199999999999,81.2,30233.74792701585,1385.1526222389948,34.566724530717444,0.965904173450714,0.965904173450714,29498.43818284159,1,533.8499755859375,543.3800048828125,1.785151209647462
285,2020-11-17 16:30:00,1223901.04,51029.4,1206.88,0.0535599999999999,0.0372,0.1181599999999999,0.02956,0.8353079999999999,0.0234199999999999,82.84,29696.531002435702,1361.6748541266677,32.67251153508483,0.9670167172659556,0.9670167172659556,29003.667794476576,1,536.8900146484375,537.0,0.0204856392485686
286,2020-11-17 17:30:00,1146284.0,48463.0,1140.88,0.06596,0.0372,0.11584,0.0272,0.83506,0.0394959999999999,82.76,28495.972509786006,1323.8442892113571,31.97573680702492,0.9670855432918896,0.9670855432918896,27829.484302328,1,536.8900146484375,537.0,0.0204856392485686
287,2020-11-17 18:30:00,1246898.0,50747.36,1230.24,0.0535599999999999,0.0452,0.11972,0.0284,0.8354639999999999,0.0134199999999999,87.52,29173.463279331496,1342.1196970591482,32.739601588859614,0.9664615612352404,0.9664615612352404,28484.14832497064,1,536.8900146484375,537.0,0.0204856392485686
288,2020-11-17 19:30:00,1252622.8,51539.52,1265.88,0.0535599999999999,0.0372,0.1043199999999999,0.02784,0.796448,0.0234199999999999,83.4,28789.286017760205,1297.3852652051537,31.412417365286657,0.9681723970461894,0.9681723970461894,28106.092932136897,1,536.8900146484375,537.0,0.0204856392485686
289,2020-11-17 20:30:00,1262970.64,52149.24,1326.12,0.04504,0.0372,0.11312,0.02712,0.795412,0.007344,85.52,29102.49205646361,1313.9839570162665,32.70188295233118,0.9656759058534096,0.9656759058534096,28398.13990285505,1,536.8900146484375,537.0,0.0204856392485686
290,2020-11-17 21:30:00,1314615.52,55096.08,1347.4,0.04504,0.05344,0.11064,0.0342,0.836812,-0.017652,85.76,31405.826714641746,1453.6060637569065,35.54441474924803,0.9683741145382332,0.9683741145382332,30657.716139743126,1,536.8900146484375,537.0,0.0204856392485686
291,2020-11-18 12:30:00,1285401.32,53493.76,1367.2,0.04504,0.0372,0.11816,0.029,0.8353480000000001,0.007344,86.12,31018.47641200784,1412.6287660506723,35.71670019891321,0.9655780358051992,0.9655780358051992,30254.07404020412,2,541.989990234375,535.4570922851562,-1.2053539856693107
292,2020-11-18 13:30:00,1213196.88,49898.48,1216.84,0.04976,0.0372,0.11864,0.02842,0.8353479999999999,0.0130819999999999,85.16,30356.85079286499,1366.766610705745,33.347735679838586,0.9644232423448686,0.9644232423448686,29629.43726455537,2,539.2899780273438,536.0031127929688,-0.6094801254045046
293,2020-11-18 14:30:00,1169747.32,47993.24,1149.32,0.04504,0.0372,0.1073999999999999,0.02456,0.7554200000000002,0.007344,82.96,27712.02496628805,1279.684086240842,30.17426651693044,0.9667653694836276,0.9667653694836276,27068.211685781385,2,537.2999877929688,537.3300170898438,0.005588925657407
294,2020-11-18 15:30:00,1170177.64,48042.24,1150.36,0.04504,0.0372,0.1073999999999999,0.02456,0.75542,0.007344,83.0,28030.222435923,1321.215718638366,31.20098449641472,0.966653457255918,0.966653457255918,27379.0635909646,2,543.3800048828125,537.9199829101562,-1.0048257064287358
