,Time,weekday,price,future_price,percent_change
3632,2021-03-02 17:30:00,1,536.0,512.0900268554688,-4.460815885173741
3633,2021-03-02 18:30:00,1,536.0,512.0900268554688,-4.460815885173741
3634,2021-03-02 19:30:00,1,536.0,512.0900268554688,-4.460815885173741
3635,2021-03-02 20:30:00,1,536.0,512.0900268554688,-4.460815885173741
3636,2021-03-02 21:30:00,1,536.0,512.0900268554688,-4.460815885173741
3637,2021-03-02 22:30:00,1,536.0,512.0900268554688,-4.460815885173741
3638,2021-03-02 23:30:00,1,536.0,512.0900268554688,-4.460815885173741
3639,2021-03-03 00:30:00,2,536.0,512.0900268554688,-4.460815885173741
3640,2021-03-03 01:30:00,2,536.0,512.0900268554688,-4.460815885173741
3641,2021-03-03 02:30:00,2,536.0,512.0900268554688,-4.460815885173741
3642,2021-03-03 03:30:00,2,536.0,512.0900268554688,-4.460815885173741
3643,2021-03-03 04:30:00,2,536.0,512.0900268554688,-4.460815885173741
3644,2021-03-03 05:30:00,2,536.0,512.0900268554688,-4.460815885173741
3645,2021-03-03 06:30:00,2,536.0,512.0900268554688,-4.460815885173741
3646,2021-03-03 07:30:00,2,536.0,512.0900268554688,-4.460815885173741
3647,2021-03-03 08:30:00,2,536.0,512.0900268554688,-4.460815885173741
3648,2021-03-03 09:30:00,2,536.4000244140625,517.0999755859375,-3.5980700875633653
3649,2021-03-03 10:30:00,2,520.989990234375,502.29998779296875,-3.587401445658922
3650,2021-03-03 11:30:00,2,525.1400146484375,506.04998779296875,-3.635226096462829
3651,2021-03-03 12:30:00,2,520.530029296875,502.8500061035156,-3.3965424083681195
3652,2021-03-03 13:30:00,2,519.8099975585938,493.94000244140625,-4.976817536925382
3653,2021-03-03 14:30:00,2,513.7000122070312,493.75,-3.8835919277710684
3654,2021-03-03 15:30:00,2,514.5700073242188,494.1099853515625,-3.976139627540487
3655,2021-03-03 16:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3656,2021-03-03 17:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3657,2021-03-03 18:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3658,2021-03-03 19:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3659,2021-03-03 20:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3660,2021-03-03 21:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3661,2021-03-03 22:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3662,2021-03-03 23:30:00,2,512.0900268554688,494.80999755859375,-3.374412386623593
3663,2021-03-04 00:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3664,2021-03-04 01:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3665,2021-03-04 02:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3666,2021-03-04 03:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3667,2021-03-04 04:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3668,2021-03-04 05:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
3669,2021-03-04 06:30:00,3,512.0900268554688,494.80999755859375,-3.374412386623593
