,Time,weekday,msft,amd,ndaq,intel,qualcomm,apple
2554,2021-01-16 19:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2555,2021-01-16 20:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2556,2021-01-16 21:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2557,2021-01-16 22:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2558,2021-01-16 23:30:00,5,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2559,2021-01-17 00:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2560,2021-01-17 01:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2561,2021-01-17 02:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2562,2021-01-17 03:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2563,2021-01-17 04:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2564,2021-01-17 05:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2565,2021-01-17 06:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2566,2021-01-17 07:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2567,2021-01-17 08:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2568,2021-01-17 09:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2569,2021-01-17 10:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2570,2021-01-17 11:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2571,2021-01-17 12:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2572,2021-01-17 13:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2573,2021-01-17 14:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2574,2021-01-17 15:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2575,2021-01-17 16:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2576,2021-01-17 17:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2577,2021-01-17 18:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2578,2021-01-17 19:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2579,2021-01-17 20:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2580,2021-01-17 21:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2581,2021-01-17 22:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2582,2021-01-17 23:30:00,6,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2583,2021-01-18 00:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2584,2021-01-18 01:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2585,2021-01-18 02:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2586,2021-01-18 03:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2587,2021-01-18 04:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2588,2021-01-18 05:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2589,2021-01-18 06:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2590,2021-01-18 07:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2591,2021-01-18 08:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2592,2021-01-18 09:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2593,2021-01-18 10:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2594,2021-01-18 11:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
